timestamp,log_message,target_label
4/19/2025 4:49,"nova.osapi_compute.wsgi.server [req-525a532e-ea93-4b66-ab16-33fbf450d6e6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1910 time: 0.2577920",HTTP Status
12/18/2025 9:27,"nova.osapi_compute.wsgi.server [req-04afc2da-442d-4a57-ac6e-c0f7a277825c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1874 time: 0.1984708",HTTP Status
6/26/2025 2:46,"nova.compute.claims [req-2d658d2c-7eff-414e-a68f-3f1c75c9e874 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Total disk: 15 GB, used: 0.00 GB",Resource Usage
5/8/2025 16:34,System reboot initiated by user User216.,System Notification
9/11/2025 8:49,System reboot initiated by user User639.,System Notification
9/16/2025 4:20,"nova.osapi_compute.wsgi.server [req-88b9956b-ebf6-49eb-9bee-cac3e642febd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2889762",HTTP Status
8/8/2025 10:12,Backup completed successfully.,System Notification
4/8/2025 9:34,"nova.osapi_compute.wsgi.server [req-a0cfddf4-71b7-4e21-9fcd-ddf39b33b35d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2614942",HTTP Status
8/12/2025 3:58,"nova.osapi_compute.wsgi.server [req-fea0b5a8-c597-4190-af41-69c4c624c06a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2578111",HTTP Status
4/8/2025 6:01,"nova.osapi_compute.wsgi.server [req-1c34c9ba-7c24-486f-9aa1-914e6415fc66 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1583 time: 0.2032580",HTTP Status
1/26/2025 18:10,"nova.metadata.wsgi.server [req-c1795e2c-0a17-4aa0-b47e-19e4218b049e - - - - -] 10.11.21.130,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" Status code -  200 len: 967 time: 0.2323599",HTTP Status
12/30/2025 9:52,Unrecoverable issue found in vital application module,Critical Error
8/20/2025 3:43,"nova.osapi_compute.wsgi.server [req-402c6ee4-e191-4b57-9a7c-9063363b678e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2529092",HTTP Status
8/9/2025 20:49,"nova.osapi_compute.wsgi.server [req-bcb231a7-f705-44c7-ada9-18959debb717 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.3035021",HTTP Status
5/10/2025 15:32,"nova.osapi_compute.wsgi.server [req-2897f349-4f7a-48c5-b3b4-7df386f0436a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2607100",HTTP Status
7/12/2025 13:01,Backup completed successfully.,System Notification
3/29/2025 8:14,"nova.compute.claims [req-29a09cdb-3169-4c40-8bd1-552636286362 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 43204226-2f87-4da7-b7ee-4d20cc66e846] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage
11/9/2025 21:15,nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=2560MB phys_disk=15GB used_disk=20GB total_vcpus=16 used_vcpus=1 pci_stats=[],Resource Usage
10/22/2025 17:57,"nova.osapi_compute.wsgi.server [req-b6a4fa91-7414-432a-b725-52b5613d3ca3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2642131",HTTP Status
1/23/2025 15:07,"nova.osapi_compute.wsgi.server [req-1b487345-4528-402e-a731-e4466158c607 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2672610",HTTP Status
12/8/2025 15:39,"nova.osapi_compute.wsgi.server [req-7c8e64e9-3213-4cb0-af0a-d211dd344679 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2544081",HTTP Status
1/25/2025 14:48,"nova.osapi_compute.wsgi.server [req-60f50a9d-827b-4fc8-b8c7-dc0bbe15c936 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" RCODE  404 len: 296 time: 0.0870681",HTTP Status
8/15/2025 4:00,"nova.metadata.wsgi.server [-] 10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" HTTP status code -  200 len: 157 time: 0.0006461",HTTP Status
9/28/2025 3:18,User 2367 failed to provide valid API access credentials,Security Alert
3/30/2025 11:09,Disk cleanup completed successfully.,System Notification
3/31/2025 19:40,System reboot initiated by user User819.,System Notification
4/3/2025 22:45,"nova.osapi_compute.wsgi.server [req-36f6bb06-1b97-4d65-9794-e557cd23be7c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1874 time: 0.1959360",HTTP Status
6/6/2025 15:29,System reboot initiated by user User938.,System Notification
12/25/2025 20:00,"nova.osapi_compute.wsgi.server [req-964322ee-29e9-4c5d-a07c-9d30a2f01ee2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2523489",HTTP Status
1/19/2025 20:14,"nova.metadata.wsgi.server [-] 10.11.21.136,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.0015550",HTTP Status
5/23/2025 17:10,"nova.osapi_compute.wsgi.server [req-63dbb4ce-0c2f-4bdc-a33a-5d6828cbba7a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2629061",HTTP Status
3/7/2025 23:36,"nova.osapi_compute.wsgi.server [req-3f659609-fd63-4882-8044-6a95fc6ca75d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1874 time: 0.1815979",HTTP Status
5/19/2025 7:56,Multiple incorrect login attempts were made by user 7918,Security Alert
2/17/2025 7:15,Security alert: suspicious activity on server 1,Security Alert
12/14/2025 14:51,"nova.osapi_compute.wsgi.server [req-f8409217-ad00-40c8-96ba-c5eea0f38b6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2826021",HTTP Status
10/25/2025 13:21,"nova.osapi_compute.wsgi.server [req-60ef3ade-e54b-47c2-ae3c-cdf307668e2e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.3644130",HTTP Status
8/21/2025 17:15,"nova.metadata.wsgi.server [req-e5e061d6-f2aa-464b-9512-2fd6c7c9a812 - - - - -] 10.11.21.143,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" HTTP status code -  200 len: 134 time: 0.4259689",HTTP Status
11/30/2025 2:29,User 9167 experienced repeated login failures,Security Alert
6/19/2025 8:56,"nova.osapi_compute.wsgi.server [req-a6b9779d-b384-4e84-b3d0-bac079760244 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/95960536-049b-41f6-9049-05fc479b6a7c HTTP/1.1"" RCODE  204 len: 203 time: 0.2639730",HTTP Status
9/15/2025 15:41,Essential system part malfunction: part ID Component6,Critical Error
2/12/2025 10:17,System updated to version 5.5.4.,System Notification
11/3/2025 4:49,"nova.compute.claims [req-9118475d-6e72-48fa-9dee-e6b7d957dcd6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage
4/1/2025 12:17,"nova.osapi_compute.wsgi.server [req-ab030d68-61de-4726-9836-33469b7135dd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.3666670",HTTP Status
5/10/2025 23:42,"nova.osapi_compute.wsgi.server [req-0f3adb60-b6c6-4d59-ac1e-28b756a66886 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2527301",HTTP Status
2/19/2025 11:33,"nova.metadata.wsgi.server [req-81a97e64-19c0-4fca-9d0a-4ebfefde7b11 - - - - -] 10.11.21.142,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" Status code -  200 len: 967 time: 0.2257652",HTTP Status
4/18/2025 18:47,"nova.compute.claims [req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] Total disk: 15 GB, used: 0.00 GB",Resource Usage
2/15/2025 10:40,"nova.metadata.wsgi.server [req-35ea282d-a35a-408a-b01f-a07c9d2957da - - - - -] 10.11.21.124,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" RCODE  200 len: 264 time: 0.2212229",HTTP Status
9/3/2025 23:16,Backup completed successfully.,System Notification
10/16/2025 3:36,"nova.metadata.wsgi.server [req-c22c0e7f-ff55-4389-9c48-bf72dda87ce7 - - - - -] 10.11.21.136,10.11.10.1 ""GET /latest/meta-data/placement/availability-zone HTTP/1.1"" HTTP status code -  200 len: 120 time: 0.2186198",HTTP Status
3/11/2025 21:44,System updated to version 4.7.4.,System Notification
5/27/2025 23:06,"nova.compute.claims [req-d82fab16-60f8-4c9f-bde8-f362f57bdd40 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: ae3a1b5d-eec1-45bb-b76a-c59d83b1471f] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage
8/26/2025 11:40,Server 46 restarted without warning during data migration,Error
4/26/2025 22:58,"nova.metadata.wsgi.server [-] 10.11.21.129,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" HTTP status code -  200 len: 967 time: 0.0012221",HTTP Status
8/7/2025 21:19,"nova.osapi_compute.wsgi.server [req-95cb0030-6b56-44a8-8208-d68412f2eb43 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1910 time: 0.2763309",HTTP Status
3/6/2025 2:08,Data replication task for shard 6 did not complete,Error
5/6/2025 23:58,Backup started at 2025-12-09 10:19:11.,System Notification
10/19/2025 14:12,System updated to version 3.7.7.,System Notification
10/27/2025 8:12,"Server 29 is at risk due to unusual system calls, security check",Security Alert
8/23/2025 1:02,File data_1503.csv uploaded successfully by user User151.,System Notification
10/24/2025 18:34,User 5127 has escalated admin privileges without authorization,Security Alert
10/20/2025 8:49,Backup completed successfully.,System Notification
12/13/2025 14:16,"nova.compute.claims [req-9118475d-6e72-48fa-9dee-e6b7d957dcd6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Total memory: 64172 MB, used: 512.00 MB",Resource Usage
6/4/2025 12:48,Non-recoverable fault detected in key application section,Critical Error
12/16/2025 2:20,"nova.osapi_compute.wsgi.server [req-a6d2fe15-c840-4b5f-b058-88ee45b5a7fe 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.4255710",HTTP Status
12/5/2025 14:11,Account Account9437 blocked due to failed login,Security Alert
10/30/2025 5:20,"nova.osapi_compute.wsgi.server [req-03a0519f-9124-4409-bb35-88b9fae7ea0e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/70c1714b-c11b-4c88-b300-239afe1f5ff8 HTTP/1.1"" RCODE  200 len: 1708 time: 0.1883068",HTTP Status
8/3/2025 3:05,"nova.osapi_compute.wsgi.server [req-c4aa3830-6060-410f-b743-97f55cb918f8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2457409",HTTP Status
9/4/2025 7:01,"nova.osapi_compute.wsgi.server [req-be711236-194c-40ba-afc0-2c1c4327c503 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1583 time: 0.1981771",HTTP Status
8/1/2025 17:08,Failure occurred in critical system component: component ID Component92,Critical Error
1/3/2025 3:05,Account Account7999 access denied due to login failure,Security Alert
3/29/2025 5:44,"nova.osapi_compute.wsgi.server [req-05bc2099-282b-4260-9a9c-1fa4f55e65bf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1583 time: 0.1909380",HTTP Status
11/2/2025 22:20,Disk cleanup completed successfully.,System Notification
2/14/2025 13:28,Backup started at 2025-01-15 04:36:39.,System Notification
11/14/2025 8:54,"nova.osapi_compute.wsgi.server [req-2b589ba2-b7e0-4ed4-8169-372247f99be8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2652750",HTTP Status
8/25/2025 23:51,"nova.osapi_compute.wsgi.server [req-11200554-a543-43c3-ac95-d855b3bd8b32 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2652190",HTTP Status
12/18/2025 21:58,"nova.osapi_compute.wsgi.server [req-f791b1b3-df99-4b6f-9d52-1874ced07e4d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2522879",HTTP Status
2/9/2025 15:05,Backup completed successfully.,System Notification
8/12/2025 4:05,"nova.osapi_compute.wsgi.server [req-f894c9ea-bf2b-40c2-98df-e60c969bb8eb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2627070",HTTP Status
1/22/2025 5:45,Mail service encountered a delivery glitch,Error
6/26/2025 12:31,"nova.osapi_compute.wsgi.server [req-b19871ff-db0a-46c5-8eef-a1edef1e2de8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2688050",HTTP Status
3/30/2025 11:36,Essential system part malfunction: part ID Component97,Critical Error
11/28/2025 0:47,"nova.osapi_compute.wsgi.server [req-efe668bd-0162-4b21-b1c0-d962abc9f6ba 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2633080",HTTP Status
9/14/2025 12:41,Multiple hard drive issues in RAID configuration found,Critical Error
6/7/2025 20:25,"nova.osapi_compute.wsgi.server [req-6d61da96-503a-40e2-a90e-6429d34f0c00 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2413731",HTTP Status
7/23/2025 12:56,Disk cleanup completed successfully.,System Notification
7/3/2025 11:47,"nova.osapi_compute.wsgi.server [req-6c3203d9-d215-4722-af23-4a81f95f15fc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2438371",HTTP Status
1/8/2025 4:18,"nova.metadata.wsgi.server [-] 10.11.21.132,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" HTTP status code -  200 len: 134 time: 0.0007560",HTTP Status
6/15/2025 16:15,Shard 1 data copy failed,Error
11/17/2025 16:13,User 3569 made an unauthorized API request,Security Alert
3/19/2025 14:34,"nova.osapi_compute.wsgi.server [req-96b6dd3d-8eb1-43f0-9bbb-19fd234cc6f5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2685661",HTTP Status
5/15/2025 23:55,"nova.osapi_compute.wsgi.server [req-cebeeef5-8804-4bfc-beca-716acf433be4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2543209",HTTP Status
10/2/2025 7:42,"nova.metadata.wsgi.server [req-ecbd525f-38ad-49a5-a65d-6b43af9227ab - - - - -] 10.11.21.127,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" Status code -  200 len: 124 time: 0.2475102",HTTP Status
10/14/2025 14:30,"nova.metadata.wsgi.server [req-ba4b4d89-3236-416c-999f-b42782557681 - - - - -] 10.11.21.143,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" RCODE  200 len: 328 time: 0.2230601",HTTP Status
4/29/2025 8:37,Invalid credentials used for account Account4769 login,Security Alert
12/7/2025 9:01,Unusual access attempt from 192.168.197.162 logged,Security Alert
11/27/2025 2:58,Backup started at 2025-08-29 15:17:18.,System Notification
11/10/2025 6:09,Backup ended at 2025-06-01 06:27:38.,System Notification
7/1/2025 19:22,nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=2560MB phys_disk=15GB used_disk=20GB total_vcpus=16 used_vcpus=1 pci_stats=[],Resource Usage
8/17/2025 21:29,"nova.osapi_compute.wsgi.server [req-cfb8d696-c59f-483f-be6a-06c7f011ac6c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2508061",HTTP Status
5/25/2025 12:11,"nova.compute.claims [req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] Total memory: 64172 MB, used: 512.00 MB",Resource Usage
6/18/2025 14:51,"nova.metadata.wsgi.server [req-705dd9dc-0fad-4523-b0ef-0524abc6f12a - - - - -] 10.11.21.135,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2319629",HTTP Status
10/11/2025 12:30,"nova.metadata.wsgi.server [req-e840cb3c-2e87-4b1c-8d42-7817a506acd7 - - - - -] 10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" Return code: 200 len: 157 time: 0.2177148",HTTP Status
11/14/2025 1:04,Abnormal shutdown of server 6 happened during data transfer,Error
7/5/2025 2:52,File data_2127.csv uploaded successfully by user User577.,System Notification
10/7/2025 12:41,"nova.osapi_compute.wsgi.server [req-f9ac2f26-39d4-4979-982a-1d2c4baee0e2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2600241",HTTP Status
1/27/2025 21:48,"nova.osapi_compute.wsgi.server [req-59b0af54-2013-4474-a1c6-9d78e6f052a2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1759 time: 0.2835078",HTTP Status
8/18/2025 17:24,"nova.osapi_compute.wsgi.server [req-e584ef57-6eeb-4444-bd9a-e1bf5ea3149b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2322080",HTTP Status
5/2/2025 23:04,Service disruption caused by email sending error,Critical Error
12/22/2025 10:40,System component malfunction: component ID Component90,Critical Error
8/19/2025 13:32,"nova.metadata.wsgi.server [req-3a439e39-d7f5-4cdf-a08c-c530a5bc9b23 - - - - -] 10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" RCODE  404 len: 176 time: 0.2186041",HTTP Status
2/13/2025 0:23,"nova.osapi_compute.wsgi.server [req-0f33968d-d618-4346-9501-8f382cd571d9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1916 time: 0.2731459",HTTP Status
